open_time,open,high,low,close,volume,close_time
1581494400000,10366.62000000,10371.72000000,10226.44000000,10343.40000000,13071.96545500,1581508799999
1581508800000,10343.40000000,10415.00000000,10250.00000000,10314.56000000,11933.97004200,1581523199999
1581523200000,10314.56000000,10374.94000000,10294.00000000,10313.47000000,7886.33808800,1581537599999
1581537600000,10313.49000000,10410.00000000,10303.00000000,10326.46000000,8372.56204600,1581551999999
1581552000000,10325.33000000,10440.67000000,10310.51000000,10379.74000000,8239.42430000,1581566399999
1581566400000,10379.61000000,10491.00000000,10326.49000000,10338.96000000,10526.98518500,1581580799999
1581580800000,10338.94000000,10366.53000000,10080.00000000,10151.11000000,21430.27487600,1581595199999
1581595200000,10151.66000000,10500.00000000,10100.20000000,10254.93000000,25222.48570800,1581609599999
1581609600000,10254.23000000,10292.99000000,10145.50000000,10250.31000000,9110.14855300,1581623999999
1581624000000,10251.15000000,10265.00000000,10181.88000000,10229.63000000,4815.04013700,1581638399999
1581638400000,10227.78000000,10290.00000000,10178.27000000,10258.70000000,6684.35588400,1581652799999
1581652800000,10258.66000000,10280.00000000,10111.37000000,10124.98000000,7259.54740600,1581667199999
1581667200000,10124.98000000,10298.00000000,10111.57000000,10269.24000000,10656.73210600,1581681599999
1581681600000,10269.52000000,10360.20000000,10224.00000000,10249.94000000,9149.54478300,1581695999999
1581696000000,10249.94000000,10375.45000000,10243.72000000,10341.64000000,8060.30922800,1581710399999
1581710400000,10340.15000000,10381.56000000,10280.11000000,10344.36000000,5227.99076600,1581724799999
1581724800000,10344.36000000,10375.00000000,10203.52000000,10272.39000000,7238.18451700,1581739199999
1581739200000,10273.09000000,10279.00000000,10190.90000000,10221.76000000,5604.36413100,1581753599999
1581753600000,10221.03000000,10274.18000000,10211.82000000,10229.36000000,5455.51961700,1581767999999
1581768000000,10229.36000000,10259.97000000,9801.00000000,9983.18000000,13170.30091500,1581782399999
1581782400000,9983.24000000,10095.00000000,9811.84000000,9893.99000000,21223.52297100,1581796799999
1581796800000,9893.52000000,9949.00000000,9870.33000000,9904.72000000,4965.31079600,1581811199999
1581811200000,9904.46000000,10050.00000000,9853.02000000,10000.58000000,8246.52328200,1581825599999
1581825600000,10000.62000000,10033.33000000,9937.00000000,9959.51000000,4540.26967300,1581839999999
1581840000000,9959.58000000,10017.00000000,9901.28000000,9922.63000000,6279.53578800,1581854399999
1581854400000,9922.63000000,9974.98000000,9825.16000000,9858.54000000,11671.04567100,1581868799999
1581868800000,9858.54000000,9909.00000000,9638.12000000,9745.57000000,19207.80931000,1581883199999
1581883200000,9745.91000000,9996.58000000,9729.96000000,9917.27000000,10078.81581300,1581897599999
1581897600000,9910.70000000,9964.16000000,9758.59000000,9808.40000000,7746.85154400,1581911999999
1581912000000,9807.74000000,9842.34000000,9710.00000000,9753.26000000,9407.08598800,1581926399999
1581926400000,9753.01000000,9832.92000000,9568.00000000,9609.94000000,16254.87943500,1581940799999
1581940800000,9609.94000000,9669.99000000,9452.67000000,9633.45000000,21544.48182100,1581955199999
1581955200000,9635.27000000,9725.79000000,9576.03000000,9666.15000000,9447.98818100,1581969599999
1581969600000,9667.34000000,9727.41000000,9607.05000000,9706.00000000,5859.72493200,1581983999999
1581984000000,9706.00000000,9759.00000000,9624.70000000,9724.82000000,6732.25329400,1581998399999
1581998400000,9724.86000000,9815.00000000,9720.00000000,9790.58000000,7629.86798000,1582012799999
1582012800000,9790.90000000,9794.99000000,9631.00000000,9702.27000000,10365.96189100,1582027199999
1582027200000,9703.85000000,9875.51000000,9576.01000000,9830.68000000,13637.43405300,1582041599999
1582041600000,9830.69000000,10048.00000000,9815.90000000,10043.49000000,16800.09162600,1582055999999
1582056000000,10043.08000000,10250.00000000,10036.72000000,10164.71000000,15438.51517500,1582070399999
1582070400000,10164.78000000,10186.35000000,10079.25000000,10149.63000000,6142.17853800,1582084799999
